醫事機構代碼,醫事機構名稱,醫事機構地址,經度,緯度,醫事機構電話,開賣,備註
5907360191,欣欣藥局,高雄市前鎮區翠亨北路５７９號,120.3129,22.59226,(07)8124862,0,實名制快篩販售:周一到週六上午8點至12點，周日休息。
5907360226,順康健保藥局,高雄市前鎮區一心二路６７號,120.3099,22.61142,(07)5364438,0,無
5907360324,有承中西藥局,高雄市前鎮區德昌路２５７號１樓,120.3155,22.5849,(07)8120880,0,配合政府實名制快篩，早上09:00開始服務 （若有異動以現場為主）
5907360360,親親藥局,高雄市前鎮區天山路１０巷６號,120.3151,22.60991,(07)3391078,0,周日休假 親親診所正後方
5907360379,金服安藥局,高雄市前鎮區鎮興路１９１號,120.3115,22.59249,(07)8150061,0,每日下午2-9點販賣快篩試劑
5907360413,益源藥局,高雄市前鎮區草衙二路４１８號,120.3226,22.57903,(07)8412120,0,無
5907360431,佛公健保藥局,高雄市前鎮區后平路２０２號１樓,120.3205,22.57371,(07)8317755,0,05／16起實名制快篩11:00販售，實際時間依到貨時間滾動式調整。最晚販售至17:00。
5907360440,隆德藥局,高雄市前鎮區前鎮街１７０號１樓,120.3073,22.59003,(07)8216030,0,每天早上八點營業.快篩劑要09:00後才開賣
5907360459,聯合藥局,高雄市前鎮區一心一路２８１號１樓,120.3141,22.60955,(07)3391535,0,營業時間 9:30~21:30
5907360520,大樹瑞福藥局,高雄市前鎮區瑞隆路１７０號１樓、２樓,120.3357,22.60598,(07)7271170,0,無
5907360548,芳鄰藥局,高雄市前鎮區中華五路９９３號１樓,120.3059,22.60262,(07)5361134,0,快篩實名制販售時間：週一～週五下午３點～５點，週六早上８點～１０點，週日不販售
5907360566,祥安健保藥局,高雄市前鎮區復興三路３９３號１樓,120.3116,22.61373,(07)3340393,0,無
5907360584,聖名健保藥局,高雄市前鎮區復興三路２４６號１樓,120.312,22.61558,(07)3319431,0,無
5907360600,桂林活力藥師藥局草衙店,高雄市前鎮區草衙二路３６０號,120.323,22.57801,(07)8131819,0,9:00發放實名制快篩號碼牌.售完為止
5907360628,風鈴藥局,高雄市前鎮區管仲路３７號,120.3117,22.60649,(07)5367833,0,販售快篩：09:30-11:30 依照配送調整販售時間（周日公休）
5907360646,眾安堂藥局,高雄市前鎮區班超路１７號１樓,120.3261,22.59924,(07)8219881,0,除夕到晚上6點 ，初四開工
5907360655,民權丁丁藥局,高雄市前鎮區民權二路３４５號１－３樓,120.3128,22.61005,(07)9650177,0,無
5907360664,忠純藥局,高雄市前鎮區中華五路１００９號１樓,120.3056,22.60341,(07)3366886,0,無
5907360673,前鎮大樹藥局,高雄市前鎮區瑞隆路４７２號１樓,120.3291,22.60547,(07)7137171,0,無
5907370053,瑞康藥師藥局,高雄市旗津區中洲三路５９７號,120.2724,22.60775,(07)5718985,0,藥局販售口罩時間，依藥局門口公告時間為主（售完為止）
5907380175,新朋友藥師藥局小港店,高雄市小港區漢民路２５４號,120.3531,22.56653,(07)8065361,0,每週六公休
5907380184,桂林活力藥師藥局孔鳳店,高雄市小港區孔鳳路５６１號１樓,120.3586,22.58393,(07)7912331,0,無
5907380255,安安藥師藥局,高雄市小港區孔鳳路５６５號１樓,120.3586,22.58393,(07)7915933,0,無
5907380264,大樹孔鳳藥局,高雄市小港區孔鳳路５１９、５２１號,120.3587,22.5828,(07)7918521,0,無
5907380291,富康活力藥局小港店,高雄市小港區二苓路２０４號１樓,120.3488,22.56552,(07)8020333,0,無
5907380317,朋盛藥局,高雄市小港區大鵬路１４２號,120.3586,22.56906,(07)8017288,0,無
5907380353,桂林活力藥師藥局漢民店,高雄市小港區漢民路６９１－１及６９１－２號１樓,120.3614,22.56762,(07)8010636,0,無
5907380371,希望藥局,高雄市小港區高坪二十七街４３０號１樓,120.3847,22.5586,(07)8911501,0,無
5907380380,祐昇健保藥局,高雄市小港區漢民路３３３號１樓,120.3551,22.56704,(07)8070976,0,快篩販售時間 每周一~周六中午12:30開始；週日早上9:00開始販售
5907380399,百鴻藥局,高雄市小港區康莊路１１５號,120.3549,22.56888,(07)8024141,0,無
5907380424,大樹小港藥局,高雄市小港區康莊路７５號１樓,120.3559,22.56853,(07)8068328,0,無
5911010015,喬寶藥局,基隆市中正區義二路６６號１樓,121.7461,25.13187,(02)24202827,0,無
5911010097,俊德藥局,基隆市中正區中船路２０號１樓,121.7499,25.13684,(02)24281398,0,上午8點開始販售實名制快篩，慢性處方箋9:00~21:00
5911010168,承泰藥局,基隆市中正區新豐街４４２號,121.786,25.13568,(02)24601316,0,實名制快篩販售時間於下午3點開始領取
5911011227,和平大藥局,基隆市中正區中正路７５０號,121.7696,25.1519,(02)24628151,0,無
5911011325,永好藥局,基隆市中正區北寧路３１５號１樓,121.7951,25.13981,(02)24697639,0,無
5911011334,海大藥局,基隆市中正區新豐街２５５號１樓,121.7879,25.13621,(02)24699222,0,平日：8：30~12：00，15：00~21：30；星期日：~12：00
5911011450,文裕藥局,基隆市中正區八斗街１０號,121.7962,25.13991,(02)24691239,0,星期一至星期六早上8:10開始販售，星期日時間於臉書公布
5911011469,維元社區藥局,基隆市中正區新豐街４４８號,121.7859,25.13568,(02)24601388,0,無
5911011478,天康新豐藥局,基隆市中正區新豐街２５１巷４弄９號１樓,121.7885,25.13594,(02)24695168,0,無
5911011496,源昌藥局,基隆市中正區北寧路384號1樓,121.7963,25.13946,(02)24691686,0,無
5911011512,八斗子東亞藥局,基隆市中正區北寧路３７８號,121.7958,25.13944,(02)24698829,0,上午10點鐘開始販售「實名制快篩」，售完為止
5911011521,禎宸藥局,基隆市中正區中正路１７５號１樓,121.7605,25.14233,(02)24620366,0,無
5911011576,百福義一藥師藥局,基隆市中正區義一路４８號１樓,121.7458,25.13279,(02)24268288,0,無
5911011585,雙鶴藥局,基隆市中正區義一路３５號１樓,121.7456,25.13309,(02)24263193,0,平日下午14:00開始販售，星期六08:30-17:30開始販售
5911011594,禾新藥局,基隆市中正區新豐街２０５巷７號,121.7895,25.138,(02)24698940,0,無
5911011601,義一啄木鳥藥局,基隆市中正區義一路１１１號１、２樓,121.7471,25.13536,(02)24271456,0,國定假日無調劑服務 快篩10:30-21:00
5911011610,躍獅大藥局,基隆市中正區義二路３５號,121.7453,25.1312,(02)24286960,0,（截至05/08 07:30:13，資料未更新）
5911011629,百福新豐活力藥局,基隆市中正區新豐街４０５號,121.7849,25.13522,(02)24699990,0,無
5911011638,中正藥局,基隆市中正區新豐街３８５號１、２樓,121.7856,25.13537,(02)24690660,0,快篩實名制，每天16:00開始販售，售完為止。
5911011647,豐年藥局,基隆市中正區正豐街４２號１樓,121.7605,25.1407,(02)24631098,0,無
5911021170,康蘋藥局,基隆市七堵區開元路５９－２號２樓,121.7139,25.09623,(02)24558150,0,快篩試劑週一至週五08:00週六08:00週日08:00開賣，現場排隊
5911021394,百福專業藥師藥局,基隆市七堵區自治街１３號１樓,121.7131,25.09609,(02)24556688,0,無
5911021429,雅登藥局,基隆市七堵區福二街２００號１樓,121.6963,25.08355,(02)24513213,0,平日上午9:00發號碼牌，現場售完為止.每星期六.日 無販售實名制快篩
5911021438,正心藥局,基隆市七堵區南興路１０號１樓,121.7149,25.09755,(02)24563378,0,每日限量78盒， 星期一~六下午13:30-17:30販賣，星期日上午9:00-12:00販賣
5911030026,欣華藥局,基隆市暖暖區源遠路１９７號,121.7517,25.09843,(02)24576741,0,10
5911030035,陸記藥局,基隆市暖暖區源遠路２４１號,121.7543,25.09882,(02)24576712,0,每日早上9:30開始販售快篩試劑
5911030053,杏福藥局,基隆市暖暖區暖暖街１７８號,121.7357,25.09953,(02)24572427,0,無
5911031096,東方藥局,基隆市暖暖區暖暖街１５３號１樓,121.7367,25.10013,(02)24574171,0,上午8時30分販售
5911031158,柏林藥局,基隆市暖暖區暖暖街２４６巷１６７號１樓,121.7357,25.10036,(02)24592277,0,無
5911031176,家宏藥局,基隆市暖暖區源遠路２８１之２號１樓,121.7563,25.0992,(02)24595982,0,實名制快篩試劑每天上班時間販售.
5911031238,碇內東亞藥師藥局,基隆市暖暖區源遠路３１９號１樓,121.7574,25.09941,(02)24590033,0,周一至周六下午三點發放快篩試劑
5911031283,福安藥局,基隆市暖暖區暖暖街５５２號,121.7365,25.09258,(02)24588550,0,週日公休
5911031318,安安藥局,基隆市暖暖區源遠路１６８號,121.7492,25.09815,(02)24585577,0,每週六公休，星期日~星期五早上8:30販售實名制快篩
5911031327,百福暖暖專業藥局,基隆市暖暖區暖暖街１８９號１樓,121.7357,25.09904,(02)24596999,0,無
5911040175,回春藥局,基隆市仁愛區仁五路４３號,121.7407,25.12728,(02)24224728,0,3／9及3／10因電腦送修不賣口罩 13:00發號碼牌 16:00~18:00領口罩
5911040228,大田大藥局,基隆市仁愛區仁二路５號,121.7507,25.12744,(02)24258762,0,無
5911040273,第一藥局,基隆市仁愛區愛三路１２０號３樓,121.7436,25.12963,(02)24292288,0,快篩試劑修正為周一至周六上午:09:00-12:00，下午2:30-5:30點販售
5911041305,婕登藥局,基隆市仁愛區愛三路５３號１、２樓,121.7425,25.12841,(02)24222582,0,成人口罩：每天下午三點開始發放號碼牌
5911041332,光華藥局,基隆市仁愛區成功一路１２９號１樓,121.7364,25.12786,(02)24338703,0,無
5911041350,何房藥局,基隆市仁愛區忠三路８１號,121.7389,25.12931,(02)24222978,0,無
5911041403,佑昌藥局,基隆市仁愛區南榮路１７號,121.7423,25.12697,(02)24293309,0,無
5911041510,聯安藥局,基隆市仁愛區仁二路２５１號２樓,121.7428,25.1296,(02)24288809,0,安東耳鼻喉科二樓循環站正對面 快篩販售時間更改8:30-11:50， 假日8:30-11:00 售完為止
5911041618,永樂藥局,基隆市仁愛區忠二路２２號,121.7401,25.13013,(02)24214878,0,無
5911041690,佑聖藥局,基隆市仁愛區仁二路１８８號,121.7451,25.12864,(02)24201762,0,即日起口罩販售店外公告，周日公休
5911041832,東京藥局,基隆市仁愛區仁四路１５號１樓,121.7427,25.12746,(02)24214138,0,快篩販售時間早上九點
5911041878,天康大藥局,基隆市仁愛區南榮路１３１號、地下１樓,121.743,25.12454,(02)77091122,0,無
5911041903,長虹藥師藥局,基隆市仁愛區仁三路８８號１樓,121.7419,25.12926,(02)24261318,0,無
5911041949,捷登藥局,基隆市仁愛區孝三路９２號１樓,121.7399,25.1309,(02)24237888,0,國定假日有提供藥事調劑服務
5911041958,百福仁愛專業藥局,基隆市仁愛區仁四路５０號１樓,121.7413,25.12829,(02)24266699,0,無
5911041967,東隆藥局,基隆市仁愛區仁二路１０５號２樓,121.7482,25.12742,(02)24260727,0,無
5911050037,吉安藥局,基隆市中山區安一路３２號,121.7369,25.1316,(02)24260229,0,無
5911050064,日星藥局,基隆市中山區安一路２５號,121.7369,25.13137,(02)24222090,0,十二點開始販賣
5911050073,中山藥局,基隆市中山區中山二路４５號,121.7405,25.13788,(02)24269996,0,星期一~五中午12點賣快篩售完為止 星期六下午1點 本週日11點販賣
5911050153,隆泰藥局,基隆市中山區西定路１２號,121.7355,25.13184,(02)24225889,0,無
5911050162,錦泰藥局,基隆市中山區中山二路４３號,121.7405,25.13786,(02)24228523,0,快篩販賣時間星期一至五晚上7點，星期六，星期日下午5點
5911051267,親親藥局,基隆市中山區復興路１８１號,121.7264,25.14587,(02)24378323,0,星期1~6快篩早上8:30開賣營業時間內庫存售完為止
5911051365,大慶大藥局,基隆市中山區中和路１６８巷３弄２０號,121.717,25.14982,(02)24378640,0,無
5911051392,寶慷藥局,基隆市中山區復興路１９１號１樓,121.7263,25.14611,(02)24362338,0,08:00開始販賣快篩
5911051409,順豐藥局,基隆市中山區中華路４號,121.7388,25.14545,(02)24369176,0,家用快篩每日上午8點起隨到隨領售完為止。
5911051481,仁登藥局,基隆市中山區復興路１２２號,121.7262,25.14453,(02)24375789,0,無
5911051490,大哈密藥局,基隆市中山區中山二路５號,121.741,25.13678,(02)24285368,0,無
5911051507,百福安一藥局,基隆市中山區安一路８１號,121.7358,25.1314,(02)24258068,0,快篩每日早上8點販售，不發號碼牌，現場排隊
5911051543,復興藥局,基隆市中山區復興路１２８、１３０、１３２、１３４號１、２樓,121.7262,25.1446,(02)24362566,0,無
5911060015,福泰藥局,基隆市安樂區麥金路４３３號,121.7194,25.12511,(02)24311631,0,無
5911060051,濟生藥局,基隆市安樂區基金三路８２－２號,121.6956,25.15706,(02)24310884,0,無
5911060088,宏仁藥局,基隆市安樂區安樂路２段１３０號,121.724,25.12159,(02)24321739,0,無
5911060131,長春藥局,基隆市安樂區基金一路１７４號之２０,121.7107,25.14119,(02)24344550,0,無
5911061272,立登藥局,基隆市安樂區麥金路１９７號１樓,121.7216,25.12079,(02)24334477,0,藥局快篩劑代售15:00開始販售 現場排隊
5911061281,羅森堡藥局,基隆市安樂區安和一街２巷２２號,121.7246,25.12235,(02)24319869,0,無
5911061307,宏基藥局,基隆市安樂區武嶺街６４號１樓,121.7107,25.14024,(02)24319498,0,無
5911061343,基金藥局,基隆市安樂區基金一路１３３－６號１樓,121.7115,25.14021,(02)24332953,0,國定假日8:30~12:00
5911061370,佑全基隆麥金藥局,基隆市安樂區麥金路２０１號地下１樓之１,121.7211,25.12158,(02)24347816,0,實名制快篩販售時間14:00~18:00，營業時間09:00-21:00
5911070011,信安藥局,基隆市信義區信二路９９號,121.7548,25.12912,(02)24238551,0,快篩實名制-早上8點30開始販售--中午1-3點午休--
5911071483,蘋果藥局,基隆市信義區東明路９７號,121.7614,25.12757,(02)24685158,0,無
5911071536,小不點健保藥局,基隆市信義區深溪路１２６號１樓,121.7827,25.13375,(02)24683985,0,無
5911071572,元登藥局,基隆市信義區深溪路１４９號,121.7826,25.13475,(02)24663826,0,無
5911071590,基隆藥局,基隆市信義區東信路１６６、１６８號１、２樓,121.7646,25.12821,(02)24680955,0,快篩實名制，每天16:00開始販售，售完為止。
5911071607,家安藥師藥局,基隆市信義區信二路２５７、２５９號１樓,121.7478,25.1301,(02)24223917,0,星期一 ~ 星期日
5912010046,中美藥局,新竹市東區南大里西大路１０２巷３號１樓,120.9708,24.79647,(03)5283828,0,快篩販賣時段:早上8:00現場排隊至售完為止。 週一至週六休息時段12:00-14:00  晚上18:00-19:00  週日整天店休
5912010206,康寧藥局,新竹市東區親仁里東大路１段１７９號,120.971,24.80908,(03)5321797,0,快篩販售時間：8:00
5912010215,李藥局,新竹市東區新莊里長春街３７號,121.0143,24.78573,(03)5779177,0,周日休息
5912010313,金松大藥局,新竹市東區立功里光復路二段３１０號,120.9986,24.79558,(03)5719019,0,兒童免費領用時間：週一到週六 09:00 開始
5912010331,大家藥局,新竹市東區南門里武昌街６號１樓,120.9685,24.8004,(035)234035,0,無
